"","video_id","site","management","date","season","year","trophic_group","abundance_std","biomassKG_std","abundance","biomassKG","useful_time_hrs","richness","richness_std","useful_time","total_detections","interaction_strength","feeding_pressure","bites_kg"
"107","9687","Chañaral de Aceituno","MPA",2021-11-09,"spring",2021,"Herbivore",7.39979445015416,1.54110292490169,4,0.833051747738526,0.270277777777778,7,12.9496402877698,16.2166666666667,2,3.69989722507708,2.1101048263322,1.14062888667846
"108","9687","Chañaral de Aceituno","MPA",2021-11-09,"spring",2021,"Planktivore",3.69989722507708,0.143851426669638,2,0.0777596878608654,0.270277777777778,7,12.9496402877698,16.2166666666667,2,3.69989722507708,0,0
"109","9765","Las Cruces","OA",2022-09-30,"spring",2022,"Carnivore",4.17956656346749,2.02289946810457,3,1.45199228488395,0.358888888888889,1,1.39318885448916,21.5333333333333,0,0,0,0
"110","9853","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Carnivore",4.43786982248521,0.943417913924784,5,1.06291751635526,0.563333333333333,5,4.43786982248521,33.8,0,0,2.12587529925253,2.39515283715785
"111","9853","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Herbivore",2.66272189349112,0.207543857043313,3,0.233832745602132,0.563333333333333,5,4.43786982248521,33.8,0,0,0,0
"112","9855","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Carnivore",6.49038461538461,1.52218633285271,3,0.703588349407474,0.231111111111111,4,8.65384615384615,13.8666666666667,10,21.6346153846154,0,0
"113","9855","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Herbivore",2.16346153846154,0.00287526805625002,1,0.00132901279044445,0.231111111111111,4,8.65384615384615,13.8666666666667,10,21.6346153846154,0.00673747241054447,0.00311420946976278
"114","9855","Chañaral de Aceituno","MPA",2022-10-25,"spring",2022,"Planktivore",12.9807692307692,0.187675904335729,6,0.0867479735596257,0.231111111111111,4,8.65384615384615,13.8666666666667,10,21.6346153846154,0,0
"115","9925","Las Cruces","MPA",2022-06-25,"spring",2022,"Carnivore",4.98960498960499,3.04683908447388,4,2.4425493327199,0.400833333333333,6,7.48440748440748,24.05,9,11.2266112266112,1.0678359377271,0.856048476744562
"116","9925","Las Cruces","MPA",2022-06-25,"spring",2022,"Herbivore",6.23700623700624,1.4038106713985,5,1.12538822157113,0.400833333333333,6,7.48440748440748,24.05,9,11.2266112266112,0.21136685911882,0.169445765393587
"117","9925","Las Cruces","MPA",2022-06-25,"spring",2022,"Planktivore",23.7006237006237,0.120075969168731,19,0.0962609019502662,0.400833333333333,6,7.48440748440748,24.05,9,11.2266112266112,0,0
